shopNo,distCode,district_name,officeCode_txn,office_name,noOfRcs,noOfTrans,total_rice,wheat,sugar,rgdal,kerosene,salt,totalAmount,otherShopTransCnt,totalRcs,totalUnits,utilization_ratio,rice_wheat_ratio,portability_ratio,commodity_total,longitude,latitude,fpsStatus,fpsType,cluster_id,pca1,pca2,dbscan_label,is_anomaly,cluster_persona,cluster_avg_utilization,utilization_gap,utilization_gap_abs,peer_anomaly_flag
1882506,533,Nizamabad,533014,Bodhan,631.0,632.0,14952.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,360.0,1268.0,1.7555555555555555,0.0,0.7231012658227848,14952.0,77.888064,18.64721,Active,Normal Shop,2,1.0303888361635563,-0.17558522939234586,0,0,Low Volume Shops,0.9164043864139737,0.8391511691415818,0.8391511691415818,1
1882508,533,Nizamabad,533014,Bodhan,253.0,254.0,6292.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,471.0,1687.0,0.5392781316348195,0.0,0.8661417322834646,6292.0,77.890279,18.654752,Active,Normal Shop,0,-0.6589099136192271,0.5786414071745808,0,0,High Utilization Shops,1.1202724129566903,-0.5809942813218708,0.5809942813218708,1
1882514,533,Nizamabad,533014,Bodhan,199.0,199.0,5093.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,347.0,1387.0,0.5734870317002881,0.0,0.8994974874371859,5093.0,77.892767,18.654829,Active,Normal Shop,0,-1.1953043191680575,0.9276310212130194,0,0,High Utilization Shops,1.1202724129566903,-0.5467853812564022,0.5467853812564022,1
1882518,533,Nizamabad,533014,Bodhan,214.0,214.0,4688.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,511.0,1816.0,0.4187866927592955,0.0,0.6728971962616822,4688.0,77.907982,18.667228,Active,Normal Shop,0,-1.0649891817317954,0.4745821952757261,0,0,High Utilization Shops,1.1202724129566903,-0.7014857201973949,0.7014857201973949,1
1890043,533,Nizamabad,533090,Nizamabad (North),1797.0,1797.0,47193.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.0,1828.0,8354.0,0.9830415754923414,0.0,0.7278797996661102,47193.0,78.081129,18.673436,Active,Normal Shop,1,12.488076500953731,-6.299929901705563,-1,1,Portability Hub,1.1362342413867519,-0.1531926658944105,0.1531926658944105,0
1904016,532,Adilabad,532004,Jainad,588.0,589.0,12214.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,,0.0,0.0,0.042444821731748725,12214.0,,,,,0,-1.2975954532489788,0.06098226259756077,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904017,532,Adilabad,532004,Jainad,200.0,200.0,4042.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,0.0,0.025,4042.0,,,,,0,-3.0996804991645845,0.984678256117686,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904018,532,Adilabad,532004,Jainad,267.0,270.0,5447.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,0.0,0.0,0.05555555555555555,5447.0,,,,,0,-2.7567092234903194,0.8449349095223486,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904019,532,Adilabad,532004,Jainad,551.0,552.0,11565.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,0.0,0.0,0.034420289855072464,11565.0,,,,,0,-1.465739919552638,0.13747966559050187,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904022,532,Adilabad,532004,Jainad,255.0,255.0,4841.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,,,0.0,0.0,0.07450980392156863,4841.0,,,,,0,-2.8319857668808894,0.906612193245999,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904023,532,Adilabad,532004,Jainad,106.0,106.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,0.0,0.0,0.018867924528301886,2074.0,,,,,0,-3.533926523215833,1.2069454650484908,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904024,532,Adilabad,532004,Jainad,275.0,275.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,0.0,0.0,0.01818181818181818,4990.0,,,,,0,-2.8295860280502514,0.8258103327452354,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904025,532,Adilabad,532004,Jainad,584.0,584.0,11350.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,,0.0,0.0,0.07534246575342465,11350.0,,,,,0,-1.349183191311093,0.13503349782546295,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904026,532,Adilabad,532004,Jainad,195.0,196.0,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,0.0,0.0,0.05102040816326531,3907.0,,,,,0,-3.0982794388201014,1.0174226911289044,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904027,532,Adilabad,532004,Jainad,576.0,577.0,11086.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,,0.0,0.0,0.058925476603119586,11086.0,,,,,0,-1.4191384495235557,0.1432525527193015,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904028,532,Adilabad,532004,Jainad,173.0,173.0,3155.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,0.0,0.0,0.08092485549132948,3155.0,,,,,0,-3.201591329729699,1.1068280120720781,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904029,532,Adilabad,532004,Jainad,268.0,268.0,5089.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,0.0,0.026119402985074626,5089.0,,,,,0,-2.827323510769901,0.8381418984350327,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904030,532,Adilabad,532004,Jainad,170.0,171.0,3233.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,0.0,0.0,0.0935672514619883,3233.0,,,,,0,-3.18730000530853,1.1167267439804272,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904031,532,Adilabad,532004,Jainad,341.0,342.0,6817.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,0.0,0.0,0.07894736842105263,6817.0,,,,,0,-2.409718712134146,0.6954749223227302,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904032,532,Adilabad,532004,Jainad,413.0,415.0,8343.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,0.0,0.0,0.06746987951807229,8343.0,,,,,0,-2.0879311279937576,0.5117413993992583,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904033,532,Adilabad,532004,Jainad,177.0,177.0,3283.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,0.0,0.0,0.03389830508474576,3283.0,,,,,0,-3.2246208599801047,1.0592730669771675,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904034,532,Adilabad,532004,Jainad,244.0,244.0,4617.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,,,0.0,0.0,0.06147540983606557,4617.0,,,,,0,-2.896051232799995,0.922476499425733,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904035,532,Adilabad,532004,Jainad,251.0,253.0,6014.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,0.0,0.0,0.17786561264822134,6014.0,,,,,0,-2.606548551183565,0.9406229796424044,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904036,532,Adilabad,532004,Jainad,149.0,149.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,0.0,0.04697986577181208,2969.0,,,,,0,-3.312051649164644,1.1246286818506535,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904037,532,Adilabad,532004,Jainad,532.0,542.0,10202.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,0.0,0.0,0.055350553505535055,10202.0,,,,,0,-1.6116916248960658,0.23769764324844733,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1904038,532,Adilabad,532004,Jainad,440.0,440.0,11151.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,,,0.0,0.0,0.12954545454545455,11151.0,,,,,0,-1.6523140444220794,0.4014948310611823,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1905024,532,Adilabad,532005,Bela,971.0,972.0,24122.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,,0.0,0.0,0.043209876543209874,24122.0,,,,,2,0.8623173272925626,-1.0326218675017627,-1,1,Low Volume Shops,0.9164043864139737,-0.9164043864139737,0.9164043864139737,1
1905025,532,Adilabad,532005,Bela,264.0,266.0,6456.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,,0.0,0.0,0.07518796992481203,6456.0,,,,,0,-2.6392378902302975,0.8209919205309822,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1907102,532,Adilabad,532007,Indravelly,112.0,112.0,2684.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,201.0,709.0,0.5572139303482587,0.0,0.09821428571428571,2684.0,78.642377,19.502715,Active,Normal Shop,0,-2.8878486704435744,0.8554703738663294,0,0,High Utilization Shops,1.1202724129566903,-0.5630584826084316,0.5630584826084316,1
1908001,532,Adilabad,532008,Gudihathnur,1224.0,1239.0,28952.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,1611.0,6030.0,0.7690875232774674,0.0,0.22437449556093625,28952.0,78.515093,19.533243,Active,Normal Shop,2,6.515372876070371,-4.548527898482255,-1,1,Low Volume Shops,0.9164043864139737,-0.14731686313650627,0.14731686313650627,0
1911007,532,Adilabad,532011,Boath,122.0,122.0,2661.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,245.0,867.0,0.49795918367346936,0.0,0.06557377049180328,2661.0,78.27164,19.34473,Active,Normal Shop,0,-2.785337981409289,0.7332368441652897,0,0,High Utilization Shops,1.1202724129566903,-0.622313229283221,0.622313229283221,1
1911017,532,Adilabad,532011,Boath,735.0,735.0,14974.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,,,0.0,0.0,0.44625850340136053,14974.0,,,,,0,0.01700964985221171,0.09781704143894084,-1,1,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1911018,532,Adilabad,532011,Boath,790.0,800.0,17821.0,0.0,10.0,0.0,0.0,0.0,135.0,432.0,,,0.0,0.0,0.54,17831.0,,,,,2,0.7714674737156498,0.29395778360343744,-1,1,Low Volume Shops,0.9164043864139737,-0.9164043864139737,0.9164043864139737,1
1911021,532,Adilabad,532011,Boath,445.0,445.0,10770.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,,,0.0,0.0,0.2853932584269663,10770.0,,,,,0,-1.4746025663783353,0.542799387389752,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1911022,532,Adilabad,532011,Boath,427.0,431.0,9553.0,0.0,2.0,0.0,0.0,0.0,27.0,247.0,,,0.0,0.0,0.5730858468677494,9555.0,,,,,0,-1.2472396131188215,0.9241649398578412,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1911023,532,Adilabad,532011,Boath,324.0,326.0,7329.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,,0.0,0.0,0.049079754601226995,7329.0,,,,,0,-2.431974074640475,0.6729085663486472,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1911024,532,Adilabad,532011,Boath,437.0,437.0,10940.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,,,0.0,0.0,0.5446224256292906,10940.0,,,,,0,-1.1409402142089655,0.7650359319238927,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1981012,532,Adilabad,532003,Adilabad,752.0,753.0,15765.0,0.0,0.0,0.0,0.0,0.0,0.0,536.0,495.0,1768.0,1.5212121212121212,0.0,0.7118193891102258,15765.0,78.537276,19.676413,Active,Normal Shop,2,1.8319781033940505,-0.6390261351809327,0,0,Low Volume Shops,0.9164043864139737,0.6048077347981475,0.6048077347981475,1
1981023,532,Adilabad,532003,Adilabad,322.0,322.0,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,705.0,2483.0,0.45673758865248226,0.0,0.577639751552795,6936.0,78.539308,19.679066,Active,Normal Shop,0,-0.12382961626287309,-0.20355079761722655,0,0,High Utilization Shops,1.1202724129566903,-0.6635348243042081,0.6635348243042081,1
1981025,532,Adilabad,532003,Adilabad,883.0,883.0,18293.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,586.0,1861.0,1.506825938566553,0.0,0.6285390713476784,18293.0,78.536159,19.671987,Active,Normal Shop,2,2.5065046454687314,-1.1193976312951845,0,0,Low Volume Shops,0.9164043864139737,0.5904215521525793,0.5904215521525793,1
1988001,532,Adilabad,532088,Adilabad Rural,526.0,526.0,10924.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,,,0.0,0.0,0.19961977186311788,10924.0,,,,,0,-1.3600395179431468,0.3472665373614468,0,0,High Utilization Shops,1.1202724129566903,-1.1202724129566903,1.1202724129566903,1
1988004,532,Adilabad,532088,Adilabad Rural,1048.0,1051.0,23057.0,0.0,0.0,0.0,3.0,0.0,105.0,330.0,1033.0,3789.0,1.0174249757986447,0.0,0.3139866793529971,23060.0,78.561618,19.675522,Active,Normal Shop,2,4.115787884224399,-2.8470007374922486,-1,1,Low Volume Shops,0.9164043864139737,0.10102058938467096,0.10102058938467096,0
1988007,532,Adilabad,532088,Adilabad Rural,79.0,79.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,424.0,0.5642857142857143,0.0,0.0379746835443038,1302.0,78.548046,19.705119,Active,Normal Shop,0,-3.340449292423719,1.0517013434623435,0,0,High Utilization Shops,1.1202724129566903,-0.555986698670976,0.555986698670976,1
1991004,532,Adilabad,532091,Mavala,1859.0,1860.0,40467.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,1563.0,6011.0,1.1900191938579654,0.0,0.639247311827957,40467.0,78.526659,19.655015,Active,Normal Shop,1,10.569190787742532,-5.370808189886168,-1,1,Portability Hub,1.1362342413867519,0.05378495247121351,0.05378495247121351,0
2030710,534,Karimnagar,534030,Choppadandi,287.0,287.0,5711.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,538.0,1603.0,0.533457249070632,0.0,0.5087108013937283,5711.0,79.165493,18.618074,Active,Normal Shop,0,-0.9516928256072456,0.2241078264915328,0,0,High Utilization Shops,1.1202724129566903,-0.5868151638860584,0.5868151638860584,1
2034314,534,Karimnagar,534034,Veenavanka,295.0,295.0,5492.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,549.0,1490.0,0.5373406193078324,0.0,0.04406779661016949,5492.0,79.441109,18.399684,Active,Normal Shop,0,-1.5007438884784365,-0.13505205396891812,0,0,High Utilization Shops,1.1202724129566903,-0.5829317936488579,0.5829317936488579,1
2035237,534,Karimnagar,534035,MANAKONDUR,330.0,330.0,6181.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,636.0,1941.0,0.5188679245283019,0.0,0.024242424242424242,6181.0,79.253275,18.4227,Active,Normal Shop,0,-1.10171375990659,-0.430683642958907,0,0,High Utilization Shops,1.1202724129566903,-0.6014044884283885,0.6014044884283885,1
2035243,534,Karimnagar,534035,MANAKONDUR,163.0,164.0,3425.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,426.0,1324.0,0.38497652582159625,0.0,0.8658536585365854,3425.0,79.187117,18.397486,Active,Normal Shop,0,-1.4488766754242342,0.9469725179565753,0,0,High Utilization Shops,1.1202724129566903,-0.7352958871350941,0.7352958871350941,1
2036212,534,Karimnagar,534036,KARIMNAGAR,95.0,95.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,184.0,680.0,0.5163043478260869,0.0,0.28421052631578947,2255.0,79.224802,18.460735,Active,Normal Shop,0,-2.8419765777108386,1.0619383019667645,0,0,High Utilization Shops,1.1202724129566903,-0.6039680651306034,0.6039680651306034,1
2048602,534,Karimnagar,534048,Kesavapatnam,210.0,210.0,4368.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,424.0,1266.0,0.49528301886792453,0.0,0.719047619047619,4368.0,79.295293,18.277521,Active,Normal Shop,0,-1.3651459455651793,0.7500177570065325,0,0,High Utilization Shops,1.1202724129566903,-0.6249893940887659,0.6249893940887659,1
2049137,534,Karimnagar,534049,Huzurabad,83.0,83.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,145.0,415.0,0.5724137931034483,0.0,0.6987951807228916,1612.0,79.369429,18.236406,Active,Normal Shop,0,-2.7242846494649524,1.5163699321474151,0,0,High Utilization Shops,1.1202724129566903,-0.547858619853242,0.547858619853242,1
2053915,534,Karimnagar,534053,CHIGURUMAMIDI,151.0,153.0,2954.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,304.0,815.0,0.5032894736842105,0.0,0.23529411764705882,2954.0,79.134272,18.225254,Active,Normal Shop,0,-2.4663101538909014,0.7529412823941616,0,0,High Utilization Shops,1.1202724129566903,-0.6169829392724798,0.6169829392724798,1
2053922,534,Karimnagar,534053,CHIGURUMAMIDI,199.0,199.0,3907.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,381.0,1114.0,0.5223097112860893,0.0,0.2964824120603015,3907.0,79.137694,18.220238,Active,Normal Shop,0,-1.9812906055976192,0.5396045822526672,0,0,High Utilization Shops,1.1202724129566903,-0.5979627016706011,0.5979627016706011,1
2058020,534,Karimnagar,534058,Ellandakunta,151.0,151.0,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,292.0,705.0,0.5171232876712328,0.0,0.7483443708609272,2725.0,79.543124,18.292413,Active,Normal Shop,0,-2.059788568349744,1.1915404323644812,0,0,High Utilization Shops,1.1202724129566903,-0.6031491252854575,0.6031491252854575,1
2060002,534,Karimnagar,534060,Kothapally,222.0,222.0,4619.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,452.0,1419.0,0.4911504424778761,0.0,0.8648648648648649,4619.0,79.094136,18.496682,Active,Normal Shop,0,-1.0604559505283409,0.771890029017876,0,0,High Utilization Shops,1.1202724129566903,-0.6291219704788142,0.6291219704788142,1
2060010,534,Karimnagar,534060,Kothapally,603.0,604.0,12132.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,400.0,1266.0,1.51,0.0,0.8642384105960265,12132.0,79.120957,18.462968,Active,Normal Shop,2,0.9083994267255864,0.06620992794656293,0,0,Low Volume Shops,0.9164043864139737,0.5935956135860263,0.5935956135860263,1
2084116,534,Karimnagar,534084,KARIMNAGAR URBAN,778.0,778.0,16479.0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,500.0,1571.0,1.556,0.0,0.8624678663239075,16479.0,79.133651,18.429542,Active,Normal Shop,2,2.1844052392997715,-0.5213832653803978,0,0,Low Volume Shops,0.9164043864139737,0.6395956135860263,0.6395956135860263,1
2084140,534,Karimnagar,534084,KARIMNAGAR URBAN,904.0,910.0,18921.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,617.0,2048.0,1.4748784440842788,0.0,0.8131868131868132,18921.0,79.132252,18.446976,Active,Normal Shop,2,3.1021199508882127,-1.0729530719100415,0,0,Low Volume Shops,0.9164043864139737,0.5584740576703051,0.5584740576703051,1
2084170,534,Karimnagar,534084,KARIMNAGAR URBAN,633.0,634.0,13522.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,409.0,1348.0,1.550122249388753,0.0,0.9258675078864353,13522.0,79.108926,18.431728,Active,Normal Shop,2,1.2907425123658203,-0.005032548377770151,0,0,Low Volume Shops,0.9164043864139737,0.6337178629747793,0.6337178629747793,1
2084171,534,Karimnagar,534084,KARIMNAGAR URBAN,709.0,709.0,14657.0,0.0,0.0,0.0,0.0,0.0,0.0,640.0,424.0,1288.0,1.6721698113207548,0.0,0.9026798307475318,14657.0,79.107195,18.452162,Active,Normal Shop,2,1.6315986360308201,-0.17042359127070986,0,0,Low Volume Shops,0.9164043864139737,0.7557654249067811,0.7557654249067811,1
2109023,540,Hanumakonda,540009,Dharmasagar,104.0,104.0,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,456.0,1329.0,0.22807017543859648,0.0,0.5,2028.0,79.442565,17.990999,Active,Normal Shop,0,-2.0857230712400914,0.775206178712719,0,0,High Utilization Shops,1.1202724129566903,-0.8922022375180938,0.8922022375180938,1
2153004,540,Hanumakonda,540053,Inavolu,158.0,158.0,3174.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,348.0,1102.0,0.4540229885057471,0.0,0.6962025316455697,3174.0,79.55532,17.866927,Active,Normal Shop,0,-1.8309584439357323,0.9713984648183895,0,0,High Utilization Shops,1.1202724129566903,-0.6662494244509432,0.6662494244509432,1
2155006,540,Hanumakonda,540055,Kazipet,339.0,339.0,7446.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,609.0,1885.0,0.5566502463054187,0.0,0.5663716814159292,7446.0,79.52013,17.98363,Active,Normal Shop,0,-0.36141626959780027,-0.01658885651813314,0,0,High Utilization Shops,1.1202724129566903,-0.5636221666512716,0.5636221666512716,1
2155030,540,Hanumakonda,540055,Kazipet,327.0,327.0,7194.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,636.0,2062.0,0.5141509433962265,0.0,0.40978593272171254,7194.0,79.507416,17.962794,Active,Normal Shop,0,-0.5111971872048656,-0.18635417535830245,0,0,High Utilization Shops,1.1202724129566903,-0.6061214695604639,0.6061214695604639,1
2157008,540,Hanumakonda,540057,Veleru,389.0,391.0,7616.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,694.0,2005.0,0.5634005763688761,0.0,0.1483375959079284,7616.0,79.303803,17.971727,Active,Normal Shop,0,-0.5612093671581604,-0.5574557841869235,0,0,High Utilization Shops,1.1202724129566903,-0.5568718365878143,0.5568718365878143,1
2159005,540,Hanumakonda,540059,Parkal,79.0,80.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,197.0,646.0,0.40609137055837563,0.0,0.95,1809.0,79.700352,18.222237,Active,Normal Shop,0,-2.352845079967862,1.5870731310614703,0,0,High Utilization Shops,1.1202724129566903,-0.7141810423983147,0.7141810423983147,1
2161014,540,Hanumakonda,540061,Athmakur,148.0,148.0,3034.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,334.0,1014.0,0.4431137724550898,0.0,0.5135135135135135,3034.0,79.766518,18.054593,Active,Normal Shop,0,-2.0986830022136527,0.8872968064473332,0,0,High Utilization Shops,1.1202724129566903,-0.6771586405016006,0.6771586405016006,1
2162019,540,Hanumakonda,540062,Shyampet,206.0,206.0,4408.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,422.0,1151.0,0.4881516587677725,0.0,0.1553398058252427,4408.0,79.739701,18.121922,Active,Normal Shop,0,-1.9904730472640793,0.34523949230914663,0,0,High Utilization Shops,1.1202724129566903,-0.6321207541889178,0.6321207541889178,1
2220002,541,Khammam,541020,Singareni,167.0,167.0,3174.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,334.0,973.0,0.5,0.0,0.0658682634730539,3174.0,80.116872,17.246177,Active,Normal Shop,0,-2.475446729401485,0.523975469977704,0,0,High Utilization Shops,1.1202724129566903,-0.6202724129566903,0.6202724129566903,1
2220017,541,Khammam,541020,Singareni,408.0,410.0,8085.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,726.0,2238.0,0.5647382920110193,0.0,0.05365853658536585,8085.0,80.32129,17.548875,Active,Normal Shop,0,-0.46274305284416534,-0.7726080548855369,0,0,High Utilization Shops,1.1202724129566903,-0.555534120945671,0.555534120945671,1
2223015,541,Khammam,541023,Kamepalle,229.0,229.0,4708.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,438.0,1260.0,0.5228310502283106,0.0,0.06550218340611354,4708.0,80.292022,17.421581,Active,Normal Shop,0,-1.9364036432739833,0.18656626088580275,0,0,High Utilization Shops,1.1202724129566903,-0.5974413627283798,0.5974413627283798,1
2223021,541,Khammam,541023,Kamepalle,278.0,281.0,5967.0,0.0,34.0,0.0,0.0,0.0,459.0,131.0,528.0,1295.0,0.5321969696969697,0.0,0.46619217081850534,6001.0,80.175889,17.418724,Active,Normal Shop,0,-0.7152723449274687,1.3380670449293786,0,0,High Utilization Shops,1.1202724129566903,-0.5880754432597206,0.5880754432597206,1
2223030,541,Khammam,541023,Kamepalle,143.0,143.0,2596.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,321.0,707.0,0.4454828660436137,0.0,0.6503496503496503,2596.0,80.287056,17.451869,Active,Normal Shop,0,-2.1552109379627584,1.1009842998301993,0,0,High Utilization Shops,1.1202724129566903,-0.6747895469130767,0.6747895469130767,1
